Duration (s),Speaker,start_ms,end_ms
2020,SPEAKER_00,246,2266
4363,SPEAKER_00,19278,23641
696,SPEAKER_01,23794,24490
1647,SPEAKER_00,25101,26748
1783,SPEAKER_01,27037,28820
3311,SPEAKER_00,28582,31893
441,SPEAKER_01,30110,30551
6418,SPEAKER_01,31536,37954
4346,SPEAKER_00,37954,42300
12003,SPEAKER_01,42351,54354
526,SPEAKER_00,54507,55033
6231,SPEAKER_01,55135,61366
170,SPEAKER_00,58344,58514
374,SPEAKER_00,61383,61757
15619,SPEAKER_01,61893,77512
1579,SPEAKER_00,77563,79142
6350,SPEAKER_01,79159,85509
2360,SPEAKER_00,85424,87784
509,SPEAKER_00,88056,88565
1987,SPEAKER_01,88972,90959
390,SPEAKER_00,91078,91468
3786,SPEAKER_01,91774,95560
15297,SPEAKER_01,96052,111349
679,SPEAKER_00,111349,112028
696,SPEAKER_00,112334,113030
322,SPEAKER_01,113336,113658
492,SPEAKER_00,113981,114473
1375,SPEAKER_01,114066,115441
11630,SPEAKER_00,115543,127173
4737,SPEAKER_00,127444,132181
5263,SPEAKER_01,132826,138089
543,SPEAKER_00,136205,136748
866,SPEAKER_00,138089,138955
6044,SPEAKER_01,139006,145050
1070,SPEAKER_00,145118,146188
6656,SPEAKER_01,146612,153268
11341,SPEAKER_01,153692,165033
2615,SPEAKER_00,165356,167971
1851,SPEAKER_00,168089,169940
1647,SPEAKER_01,168395,170042
6298,SPEAKER_00,170348,176646
475,SPEAKER_01,173845,174320
5128,SPEAKER_01,177461,182589
577,SPEAKER_00,177631,178208
509,SPEAKER_00,182470,182979
2513,SPEAKER_01,182945,185458
8709,SPEAKER_00,185662,194371
5229,SPEAKER_00,195203,200432
2309,SPEAKER_01,200755,203064
5823,SPEAKER_00,203166,208989
3056,SPEAKER_00,209516,212572
1935,SPEAKER_00,213115,215050
1410,SPEAKER_01,215101,216511
3803,SPEAKER_01,216782,220585
475,SPEAKER_00,220348,220823
3599,SPEAKER_01,220840,224439
4703,SPEAKER_01,224813,229516
509,SPEAKER_00,225560,226069
13430,SPEAKER_01,229838,243268
527,SPEAKER_00,239770,240297
4567,SPEAKER_01,243624,248191
424,SPEAKER_00,244864,245288
5162,SPEAKER_00,247529,252691
4771,SPEAKER_00,253166,257937
6740,SPEAKER_00,258412,265152
9389,SPEAKER_00,265373,274762
306,SPEAKER_01,267750,268056
442,SPEAKER_01,270483,270925
2326,SPEAKER_01,275067,277393
1103,SPEAKER_00,276307,277410
7199,SPEAKER_01,277410,284609
11919,SPEAKER_00,284609,296528
3820,SPEAKER_01,296680,300500
2038,SPEAKER_00,300551,302589
1528,SPEAKER_01,303319,304847
492,SPEAKER_00,304779,305271
7386,SPEAKER_01,306052,313438
5280,SPEAKER_00,312198,317478
2394,SPEAKER_01,317903,320297
7996,SPEAKER_00,320297,328293
10781,SPEAKER_01,328769,339550
152,SPEAKER_00,335679,335831
6451,SPEAKER_01,340331,346782
441,SPEAKER_00,344881,345322
475,SPEAKER_00,346867,347342
5518,SPEAKER_00,347631,353149
1409,SPEAKER_00,353353,354762
2649,SPEAKER_01,355424,358073
339,SPEAKER_00,357767,358106
6062,SPEAKER_01,358089,364151
612,SPEAKER_00,362775,363387
679,SPEAKER_00,364151,364830
1511,SPEAKER_01,364949,366460
3107,SPEAKER_01,366748,369855
255,SPEAKER_00,369617,369872
5875,SPEAKER_01,369872,375747
5738,SPEAKER_00,375594,381332
441,SPEAKER_00,382368,382809
4431,SPEAKER_00,383149,387580
900,SPEAKER_01,388089,388989
10441,SPEAKER_00,388786,399227
6468,SPEAKER_01,400076,406544
2054,SPEAKER_00,405645,407699
204,SPEAKER_01,406867,407071
68,SPEAKER_01,407546,407614
9728,SPEAKER_01,407699,417427
900,SPEAKER_00,412538,413438
8829,SPEAKER_00,416714,425543
5976,SPEAKER_00,426205,432181
3667,SPEAKER_01,433166,436833
6554,SPEAKER_01,437495,444049
357,SPEAKER_00,439719,440076
424,SPEAKER_00,443998,444422
3837,SPEAKER_01,444456,448293
934,SPEAKER_00,448293,449227
12003,SPEAKER_00,450144,462147
5841,SPEAKER_00,462198,468039
357,SPEAKER_01,467410,467767
424,SPEAKER_01,468718,469142
12853,SPEAKER_01,469736,482589
357,SPEAKER_00,476561,476918
425,SPEAKER_00,478921,479346
4109,SPEAKER_00,481502,485611
4618,SPEAKER_00,485984,490602
170,SPEAKER_01,490585,490755
254,SPEAKER_00,491044,491298
2886,SPEAKER_01,491536,494422
3922,SPEAKER_00,494032,497954
679,SPEAKER_01,495764,496443
985,SPEAKER_00,498412,499397
6622,SPEAKER_01,499651,506273
374,SPEAKER_00,502724,503098
1375,SPEAKER_00,505713,507088
373,SPEAKER_01,507037,507410
4720,SPEAKER_01,508327,513047
11936,SPEAKER_00,513047,524983
204,SPEAKER_01,521706,521910
3294,SPEAKER_00,525288,528582
373,SPEAKER_01,528582,528955
1613,SPEAKER_00,528887,530500
13599,SPEAKER_00,530789,544388
4465,SPEAKER_00,545152,549617
4262,SPEAKER_00,549906,554168
934,SPEAKER_00,554575,555509
3956,SPEAKER_00,555797,559753
18455,SPEAKER_00,560195,578650
6027,SPEAKER_00,579091,585118
15093,SPEAKER_00,586307,601400
6859,SPEAKER_00,601757,608616
492,SPEAKER_01,604830,605322
8098,SPEAKER_00,609567,617665
237,SPEAKER_01,617241,617478
6366,SPEAKER_00,617886,624252
170,SPEAKER_01,625237,625407
2699,SPEAKER_00,625594,628293
4533,SPEAKER_00,628769,633302
662,SPEAKER_01,633302,633964
1155,SPEAKER_00,633777,634932
24279,SPEAKER_00,635322,659601
6978,SPEAKER_00,660398,667376
340,SPEAKER_01,668157,668497
1681,SPEAKER_00,668633,670314
560,SPEAKER_00,671146,671706
3718,SPEAKER_00,672181,675899
1851,SPEAKER_00,676069,677920
32699,SPEAKER_00,678786,711485
271,SPEAKER_01,700942,701213
1800,SPEAKER_01,711485,713285
6316,SPEAKER_00,712741,719057
1154,SPEAKER_00,719584,720738
1341,SPEAKER_00,721146,722487
3226,SPEAKER_00,723268,726494
3022,SPEAKER_00,726850,729872
374,SPEAKER_01,731400,731774
7335,SPEAKER_00,731977,739312
628,SPEAKER_01,735305,735933
1630,SPEAKER_00,739838,741468
1935,SPEAKER_01,741112,743047
730,SPEAKER_00,743064,743794
662,SPEAKER_01,745390,746052
4431,SPEAKER_00,746052,750483
509,SPEAKER_01,750823,751332
4194,SPEAKER_00,751468,755662
4448,SPEAKER_00,756171,760619
5959,SPEAKER_00,761027,766986
3718,SPEAKER_00,767648,771366
3599,SPEAKER_00,771910,775509
14108,SPEAKER_00,775628,789736
11511,SPEAKER_01,790076,801587
475,SPEAKER_00,792691,793166
560,SPEAKER_00,797597,798157
4652,SPEAKER_00,801570,806222
19593,SPEAKER_00,806816,826409
3226,SPEAKER_00,826833,830059
11460,SPEAKER_00,830738,842198
3124,SPEAKER_00,842283,845407
17,SPEAKER_01,842674,842691
4363,SPEAKER_00,846239,850602
3922,SPEAKER_00,851264,855186
2818,SPEAKER_00,855475,858293
544,SPEAKER_00,858921,859465
1936,SPEAKER_00,859685,861621
1359,SPEAKER_01,861213,862572
4380,SPEAKER_00,862402,866782
1086,SPEAKER_00,867037,868123
3022,SPEAKER_00,868650,871672
2937,SPEAKER_00,872300,875237
1851,SPEAKER_00,875441,877292
322,SPEAKER_01,875458,875780
7759,SPEAKER_01,877478,885237
288,SPEAKER_00,881910,882198
1121,SPEAKER_00,885101,886222
25263,SPEAKER_00,887071,912334
3463,SPEAKER_00,912470,915933
1528,SPEAKER_00,916595,918123
17,SPEAKER_00,918225,918242
255,SPEAKER_01,918242,918497
373,SPEAKER_00,918497,918870
424,SPEAKER_01,919295,919719
357,SPEAKER_00,919719,920076
2513,SPEAKER_00,921281,923794
2360,SPEAKER_01,923624,925984
323,SPEAKER_00,925899,926222
5925,SPEAKER_01,926290,932215
526,SPEAKER_00,928837,929363
357,SPEAKER_00,932283,932640
662,SPEAKER_01,934015,934677
2037,SPEAKER_01,935492,937529
1596,SPEAKER_00,937461,939057
2870,SPEAKER_01,939023,941893
68,SPEAKER_00,940942,941010
526,SPEAKER_01,943336,943862
2479,SPEAKER_01,944422,946901
1919,SPEAKER_01,947444,949363
2088,SPEAKER_01,949957,952045
306,SPEAKER_00,952045,952351
306,SPEAKER_01,952826,953132
4635,SPEAKER_00,953421,958056
271,SPEAKER_01,953455,953726
1341,SPEAKER_01,958616,959957
968,SPEAKER_00,959040,960008
6010,SPEAKER_01,959991,966001
2275,SPEAKER_00,961570,963845
3056,SPEAKER_01,966443,969499
441,SPEAKER_00,969431,969872
5280,SPEAKER_01,969872,975152
4381,SPEAKER_01,976001,980382
696,SPEAKER_01,980823,981519
2462,SPEAKER_01,981943,984405
1884,SPEAKER_01,985000,986884
2037,SPEAKER_01,987173,989210
407,SPEAKER_00,987190,987597
3209,SPEAKER_01,989414,992623
764,SPEAKER_00,992572,993336
1392,SPEAKER_01,993336,994728
662,SPEAKER_01,995916,996578
1426,SPEAKER_01,996782,998208
5161,SPEAKER_01,998718,1003879
425,SPEAKER_00,1002894,1003319
272,SPEAKER_00,1003811,1004083
5586,SPEAKER_01,1004728,1010314
663,SPEAKER_00,1010415,1011078
5501,SPEAKER_01,1012402,1017903
305,SPEAKER_00,1017020,1017325
289,SPEAKER_01,1019108,1019397
1868,SPEAKER_00,1019159,1021027
611,SPEAKER_01,1021604,1022215
1511,SPEAKER_00,1022334,1023845
6061,SPEAKER_01,1024609,1030670
340,SPEAKER_00,1029804,1030144
391,SPEAKER_00,1030602,1030993
747,SPEAKER_01,1031078,1031825
1782,SPEAKER_00,1031791,1033573
238,SPEAKER_01,1033573,1033811
848,SPEAKER_00,1034219,1035067
1223,SPEAKER_01,1036035,1037258
2496,SPEAKER_01,1037376,1039872
611,SPEAKER_00,1040772,1041383
3379,SPEAKER_01,1041553,1044932
2343,SPEAKER_00,1044490,1046833
611,SPEAKER_01,1047971,1048582
679,SPEAKER_01,1049006,1049685
7962,SPEAKER_01,1050127,1058089
493,SPEAKER_01,1058157,1058650
951,SPEAKER_01,1059193,1060144
10221,SPEAKER_01,1060891,1071112
1850,SPEAKER_01,1071638,1073488
865,SPEAKER_00,1073387,1074252
663,SPEAKER_01,1074252,1074915
441,SPEAKER_01,1075679,1076120
2632,SPEAKER_01,1076867,1079499
3718,SPEAKER_01,1080059,1083777
4958,SPEAKER_01,1084269,1089227
4126,SPEAKER_01,1089634,1093760
2173,SPEAKER_01,1094134,1096307
5518,SPEAKER_01,1096935,1102453
2038,SPEAKER_01,1102860,1104898
1392,SPEAKER_00,1104966,1106358
560,SPEAKER_00,1107020,1107580
2631,SPEAKER_01,1107954,1110585
289,SPEAKER_00,1110653,1110942
5246,SPEAKER_01,1111570,1116816
322,SPEAKER_00,1114117,1114439
492,SPEAKER_00,1116816,1117308
424,SPEAKER_01,1117920,1118344
3599,SPEAKER_01,1119244,1122843
7929,SPEAKER_01,1123064,1130993
1970,SPEAKER_01,1131468,1133438
832,SPEAKER_01,1133913,1134745
339,SPEAKER_00,1135000,1135339
3718,SPEAKER_01,1135424,1139142
339,SPEAKER_00,1137988,1138327
458,SPEAKER_00,1139482,1139940
985,SPEAKER_01,1139974,1140959
441,SPEAKER_00,1140857,1141298
4363,SPEAKER_01,1141553,1145916
968,SPEAKER_01,1146969,1147937
2852,SPEAKER_01,1148378,1151230
2529,SPEAKER_01,1151774,1154303
1528,SPEAKER_01,1154949,1156477
356,SPEAKER_00,1156477,1156833
6927,SPEAKER_01,1157122,1164049
4143,SPEAKER_01,1164490,1168633
5535,SPEAKER_01,1168904,1174439
492,SPEAKER_00,1173081,1173573
8166,SPEAKER_01,1174728,1182894
645,SPEAKER_00,1181808,1182453
3633,SPEAKER_01,1183251,1186884
8930,SPEAKER_01,1187954,1196884
10407,SPEAKER_01,1197190,1207597
611,SPEAKER_00,1207597,1208208
2003,SPEAKER_00,1208548,1210551
3633,SPEAKER_01,1210976,1214609
68,SPEAKER_00,1215237,1215305
594,SPEAKER_00,1215424,1216018
4346,SPEAKER_01,1216222,1220568
1120,SPEAKER_00,1220263,1221383
730,SPEAKER_01,1222011,1222741
5993,SPEAKER_00,1222317,1228310
187,SPEAKER_01,1227359,1227546
4057,SPEAKER_01,1228837,1232894
458,SPEAKER_01,1234185,1234643
289,SPEAKER_01,1235237,1235526
14771,SPEAKER_01,1237444,1252215
526,SPEAKER_00,1252283,1252809
2937,SPEAKER_01,1253438,1256375
3447,SPEAKER_01,1256612,1260059
1290,SPEAKER_01,1260908,1262198
985,SPEAKER_00,1263200,1264185
492,SPEAKER_01,1264949,1265441
509,SPEAKER_00,1265611,1266120
1834,SPEAKER_01,1266595,1268429
509,SPEAKER_01,1269176,1269685
2682,SPEAKER_01,1270331,1273013
1901,SPEAKER_01,1273149,1275050
1239,SPEAKER_00,1274983,1276222
7640,SPEAKER_01,1276307,1283947
424,SPEAKER_00,1281502,1281926
407,SPEAKER_00,1283947,1284354
3565,SPEAKER_01,1284745,1288310
340,SPEAKER_00,1288310,1288650
4448,SPEAKER_01,1289278,1293726
4245,SPEAKER_01,1294371,1298616
4550,SPEAKER_01,1299346,1303896
4635,SPEAKER_01,1304354,1308989
1986,SPEAKER_01,1309448,1311434
2377,SPEAKER_01,1311723,1314100
3549,SPEAKER_01,1314337,1317886
2258,SPEAKER_00,1318022,1320280
3446,SPEAKER_00,1320365,1323811
2971,SPEAKER_01,1323947,1326918
1375,SPEAKER_01,1327275,1328650
2938,SPEAKER_00,1328870,1331808
2122,SPEAKER_01,1332351,1334473
2106,SPEAKER_00,1335033,1337139
407,SPEAKER_01,1338531,1338938
3260,SPEAKER_01,1340076,1343336
476,SPEAKER_00,1343641,1344117
2428,SPEAKER_01,1344422,1346850
3209,SPEAKER_01,1347410,1350619
2886,SPEAKER_01,1351366,1354252
679,SPEAKER_00,1354202,1354881
4414,SPEAKER_01,1354881,1359295
373,SPEAKER_00,1360195,1360568
2665,SPEAKER_01,1360857,1363522
4499,SPEAKER_01,1364202,1368701
7538,SPEAKER_01,1369567,1377105
7589,SPEAKER_01,1377614,1385203
3922,SPEAKER_01,1385662,1389584
2411,SPEAKER_01,1390144,1392555
849,SPEAKER_01,1392809,1393658
9898,SPEAKER_01,1394337,1404235
5127,SPEAKER_01,1405000,1410127
2751,SPEAKER_01,1410449,1413200
272,SPEAKER_00,1411349,1411621
1171,SPEAKER_01,1414117,1415288
8931,SPEAKER_01,1415899,1424830
84,SPEAKER_00,1424949,1425033
2445,SPEAKER_01,1426273,1428718
458,SPEAKER_00,1428718,1429176
2157,SPEAKER_01,1429634,1431791
2547,SPEAKER_01,1431994,1434541
595,SPEAKER_01,1435848,1436443
1596,SPEAKER_00,1436612,1438208
883,SPEAKER_00,1439397,1440280
289,SPEAKER_01,1440449,1440738
934,SPEAKER_00,1440772,1441706
510,SPEAKER_00,1441994,1442504
849,SPEAKER_00,1442826,1443675
255,SPEAKER_01,1443760,1444015
305,SPEAKER_00,1444151,1444456
7827,SPEAKER_01,1445305,1453132
2377,SPEAKER_01,1453896,1456273
2632,SPEAKER_01,1457461,1460093
3022,SPEAKER_01,1460297,1463319
2751,SPEAKER_00,1463471,1466222
1545,SPEAKER_01,1466358,1467903
1477,SPEAKER_00,1466680,1468157
8234,SPEAKER_01,1469278,1477512
1511,SPEAKER_01,1477954,1479465
1154,SPEAKER_00,1480348,1481502
1732,SPEAKER_01,1481213,1482945
13583,SPEAKER_01,1483590,1497173
4635,SPEAKER_01,1498174,1502809
3464,SPEAKER_01,1503760,1507224
7572,SPEAKER_01,1508344,1515916
2734,SPEAKER_01,1516663,1519397
4601,SPEAKER_01,1520076,1524677
424,SPEAKER_01,1525492,1525916
3939,SPEAKER_01,1526731,1530670
645,SPEAKER_01,1531604,1532249
866,SPEAKER_01,1533590,1534456
1155,SPEAKER_01,1535118,1536273
679,SPEAKER_01,1536901,1537580
679,SPEAKER_01,1537869,1538548
662,SPEAKER_01,1539091,1539753
4024,SPEAKER_01,1540721,1544745
2904,SPEAKER_01,1545169,1548073
629,SPEAKER_00,1548106,1548735
1596,SPEAKER_01,1549108,1550704
1885,SPEAKER_00,1550704,1552589
9711,SPEAKER_01,1553081,1562792
1256,SPEAKER_00,1555390,1556646
611,SPEAKER_00,1561638,1562249
2648,SPEAKER_00,1563183,1565831
374,SPEAKER_01,1566052,1566426
374,SPEAKER_00,1566561,1566935
985,SPEAKER_01,1567699,1568684
