Duration (s),Speaker,start_ms,end_ms
1654,SPEAKER_02,497,2151
1283,SPEAKER_01,16950,18233
4455,SPEAKER_02,18908,23363
624,SPEAKER_00,23532,24156
2025,SPEAKER_02,24494,26519
1232,SPEAKER_00,26721,27953
1114,SPEAKER_02,27700,28814
777,SPEAKER_00,28982,29759
9366,SPEAKER_02,29691,39057
17,SPEAKER_00,31986,32003
202,SPEAKER_01,32003,32205
912,SPEAKER_00,39360,40272
7948,SPEAKER_02,40069,48017
304,SPEAKER_01,43208,43512
321,SPEAKER_01,46127,46448
135,SPEAKER_01,48304,48439
304,SPEAKER_00,48439,48743
1046,SPEAKER_02,49435,50481
3510,SPEAKER_00,50852,54362
4708,SPEAKER_02,53654,58362
7121,SPEAKER_00,58362,65483
5400,SPEAKER_02,65483,70883
321,SPEAKER_00,67103,67424
5822,SPEAKER_00,71018,76840
5451,SPEAKER_02,74764,80215
2717,SPEAKER_00,80282,82999
16234,SPEAKER_02,82999,99233
3460,SPEAKER_00,99435,102895
5704,SPEAKER_02,103502,109206
962,SPEAKER_00,109392,110354
810,SPEAKER_02,110252,111062
10868,SPEAKER_00,111855,122723
287,SPEAKER_02,120495,120782
1603,SPEAKER_02,122723,124326
14377,SPEAKER_00,124512,138889
3696,SPEAKER_02,138484,142180
11846,SPEAKER_00,140948,152794
843,SPEAKER_01,153014,153857
9670,SPEAKER_00,153857,163527
405,SPEAKER_01,154617,155022
17,SPEAKER_02,160962,160979
1468,SPEAKER_02,163206,164674
3696,SPEAKER_00,164927,168623
1755,SPEAKER_02,168707,170462
18309,SPEAKER_00,170007,188316
3257,SPEAKER_02,187962,191219
5046,SPEAKER_00,191556,196602
8572,SPEAKER_00,197277,205849
3325,SPEAKER_02,205562,208887
2581,SPEAKER_00,207959,210540
1856,SPEAKER_02,210473,212329
4708,SPEAKER_00,212515,217223
760,SPEAKER_02,217594,218354
6581,SPEAKER_00,218624,225205
19068,SPEAKER_00,226167,245235
304,SPEAKER_01,235870,236174
506,SPEAKER_01,244375,244881
21347,SPEAKER_00,246315,267662
17,SPEAKER_01,256947,256964
253,SPEAKER_01,267662,267915
9298,SPEAKER_00,268371,277669
979,SPEAKER_02,273619,274598
219,SPEAKER_02,276134,276353
1789,SPEAKER_02,277450,279239
2177,SPEAKER_00,279762,281939
237,SPEAKER_01,281685,281922
9248,SPEAKER_00,282782,292030
776,SPEAKER_02,292536,293312
11154,SPEAKER_00,293532,304686
4657,SPEAKER_02,304754,309411
14175,SPEAKER_00,310120,324295
405,SPEAKER_01,317494,317899
4084,SPEAKER_00,325037,329121
962,SPEAKER_01,329121,330083
4945,SPEAKER_00,330184,335129
6514,SPEAKER_02,334926,341440
8640,SPEAKER_00,341440,350080
692,SPEAKER_02,344055,344747
5535,SPEAKER_02,350080,355615
9348,SPEAKER_00,356442,365790
337,SPEAKER_01,365217,365554
7323,SPEAKER_00,366432,373755
3138,SPEAKER_02,373199,376337
590,SPEAKER_00,376574,377164
2751,SPEAKER_02,377164,379915
18090,SPEAKER_00,380016,398106
101,SPEAKER_01,386277,386378
321,SPEAKER_01,387019,387340
523,SPEAKER_01,395271,395794
4691,SPEAKER_02,399760,404451
14934,SPEAKER_00,404451,419385
118,SPEAKER_02,405329,405447
2819,SPEAKER_00,420330,423149
725,SPEAKER_02,423267,423992
13973,SPEAKER_00,424431,438404
608,SPEAKER_01,426996,427604
48769,SPEAKER_02,437830,486599
3021,SPEAKER_00,486818,489839
1637,SPEAKER_02,489062,490699
5873,SPEAKER_00,491526,497399
17,SPEAKER_01,495694,495711
16403,SPEAKER_02,495711,512114
794,SPEAKER_02,512805,513599
6075,SPEAKER_00,514004,520079
31506,SPEAKER_02,520163,551669
320,SPEAKER_00,522205,522525
14361,SPEAKER_00,552141,566502
9535,SPEAKER_02,566535,576070
827,SPEAKER_00,576390,577217
43706,SPEAKER_02,576863,620569
607,SPEAKER_00,609820,610427
2734,SPEAKER_00,620991,623725
54000,SPEAKER_02,623725,677725
473,SPEAKER_00,659550,660023
928,SPEAKER_00,669692,670620
11846,SPEAKER_00,678147,689993
439,SPEAKER_01,685251,685690
10851,SPEAKER_02,690212,701063
2312,SPEAKER_00,701198,703510
4320,SPEAKER_02,703341,707661
3662,SPEAKER_00,706800,710462
7155,SPEAKER_02,709281,716436
861,SPEAKER_01,713854,714715
24890,SPEAKER_02,717314,742204
5130,SPEAKER_00,742407,747537
2380,SPEAKER_02,747300,749680
1755,SPEAKER_00,749629,751384
9163,SPEAKER_02,751705,760868
7172,SPEAKER_02,761695,768867
1451,SPEAKER_00,769238,770689
55148,SPEAKER_02,770537,825685
2160,SPEAKER_00,774250,776410
1029,SPEAKER_00,826630,827659
3797,SPEAKER_02,827001,830798
1570,SPEAKER_00,831540,833110
6497,SPEAKER_02,832249,838746
5231,SPEAKER_00,838746,843977
3628,SPEAKER_02,843842,847470
2616,SPEAKER_00,847774,850390
68,SPEAKER_02,848297,848365
439,SPEAKER_02,850390,850829
4202,SPEAKER_02,851419,855621
14108,SPEAKER_00,855891,869999
422,SPEAKER_01,864177,864599
169,SPEAKER_01,867366,867535
6142,SPEAKER_02,869864,876006
28350,SPEAKER_00,874403,902753
16790,SPEAKER_00,903445,920235
1620,SPEAKER_01,920235,921855
27962,SPEAKER_00,920961,948923
253,SPEAKER_01,923712,923965
574,SPEAKER_01,941228,941802
1553,SPEAKER_02,949176,950729
2312,SPEAKER_00,951167,953479
1941,SPEAKER_02,953074,955015
20958,SPEAKER_00,955302,976260
759,SPEAKER_02,956669,957428
861,SPEAKER_02,960533,961394
10530,SPEAKER_02,975805,986335
22511,SPEAKER_00,986605,1009116
2835,SPEAKER_02,1009116,1011951
658,SPEAKER_00,1009943,1010601
11205,SPEAKER_00,1012575,1023780
3578,SPEAKER_02,1022751,1026329
8674,SPEAKER_00,1026548,1035222
894,SPEAKER_01,1035053,1035947
51,SPEAKER_02,1035947,1035998
3004,SPEAKER_00,1035998,1039002
2278,SPEAKER_02,1039002,1041280
15998,SPEAKER_00,1041735,1057733
4236,SPEAKER_02,1057733,1061969
24570,SPEAKER_00,1062728,1087298
355,SPEAKER_01,1065360,1065715
489,SPEAKER_02,1083569,1084058
304,SPEAKER_01,1083636,1083940
4928,SPEAKER_02,1085492,1090420
10023,SPEAKER_00,1089509,1099532
2380,SPEAKER_02,1099532,1101912
372,SPEAKER_00,1100342,1100714
15221,SPEAKER_00,1101912,1117133
793,SPEAKER_02,1102637,1103430
321,SPEAKER_01,1108881,1109202
286,SPEAKER_01,1113134,1113420
9214,SPEAKER_00,1118179,1127393
472,SPEAKER_01,1122938,1123410
1687,SPEAKER_02,1126583,1128270
4624,SPEAKER_00,1128270,1132894
101,SPEAKER_02,1129013,1129114
1215,SPEAKER_01,1132405,1133620
16318,SPEAKER_00,1133620,1149938
4624,SPEAKER_02,1149938,1154562
6851,SPEAKER_00,1155186,1162037
14360,SPEAKER_02,1161987,1176347
30932,SPEAKER_02,1177022,1207954
3105,SPEAKER_00,1208342,1211447
2515,SPEAKER_02,1210772,1213287
18597,SPEAKER_00,1213472,1232069
624,SPEAKER_01,1221218,1221842
540,SPEAKER_01,1225892,1226432
9517,SPEAKER_02,1232069,1241586
557,SPEAKER_00,1236456,1237013
421,SPEAKER_01,1236524,1236945
30071,SPEAKER_02,1242295,1272366
793,SPEAKER_00,1242514,1243307
84,SPEAKER_01,1251846,1251930
7020,SPEAKER_00,1272366,1279386
2852,SPEAKER_02,1279015,1281867
3139,SPEAKER_00,1282508,1285647
6024,SPEAKER_02,1283588,1289612
4893,SPEAKER_00,1289579,1294472
10496,SPEAKER_02,1293966,1304462
2751,SPEAKER_02,1305188,1307939
18732,SPEAKER_02,1308630,1327362
1805,SPEAKER_00,1327362,1329167
14665,SPEAKER_02,1329167,1343832
2160,SPEAKER_00,1344591,1346751
35741,SPEAKER_02,1347494,1383235
624,SPEAKER_00,1363559,1364183
371,SPEAKER_01,1369634,1370005
6008,SPEAKER_00,1383859,1389867
20064,SPEAKER_02,1389293,1409357
1114,SPEAKER_00,1409526,1410640
43909,SPEAKER_02,1410488,1454397
760,SPEAKER_01,1431092,1431852
1130,SPEAKER_00,1455089,1456219
15339,SPEAKER_02,1456169,1471508
7206,SPEAKER_00,1471997,1479203
5113,SPEAKER_02,1478207,1483320
6177,SPEAKER_00,1483320,1489497
1890,SPEAKER_01,1485379,1487269
6952,SPEAKER_02,1489497,1496449
220,SPEAKER_00,1491454,1491674
5906,SPEAKER_00,1496618,1502524
354,SPEAKER_02,1500651,1501005
12386,SPEAKER_02,1502558,1514944
11627,SPEAKER_00,1515670,1527297
2717,SPEAKER_02,1527381,1530098
54506,SPEAKER_00,1530486,1584992
591,SPEAKER_01,1535633,1536224
34,SPEAKER_01,1549825,1549859
338,SPEAKER_01,1576335,1576673
574,SPEAKER_01,1584469,1585043
3983,SPEAKER_02,1584975,1588958
338,SPEAKER_00,1587270,1587608
15356,SPEAKER_00,1588958,1604314
540,SPEAKER_01,1598543,1599083
3847,SPEAKER_02,1604517,1608364
19457,SPEAKER_00,1608482,1627939
371,SPEAKER_01,1613089,1613460
320,SPEAKER_01,1618709,1619029
557,SPEAKER_01,1627939,1628496
928,SPEAKER_00,1628732,1629660
8218,SPEAKER_00,1630386,1638604
287,SPEAKER_01,1633778,1634065
5012,SPEAKER_02,1638537,1643549
21245,SPEAKER_00,1643549,1664794
11205,SPEAKER_02,1664288,1675493
7425,SPEAKER_00,1675341,1682766
1958,SPEAKER_02,1682867,1684825
14445,SPEAKER_00,1685129,1699574
421,SPEAKER_01,1697549,1697970
10463,SPEAKER_02,1699641,1710104
3848,SPEAKER_00,1710289,1714137
16875,SPEAKER_02,1714137,1731012
7577,SPEAKER_00,1731400,1738977
4202,SPEAKER_02,1738926,1743128
4118,SPEAKER_00,1740630,1744748
6497,SPEAKER_02,1744596,1751093
35589,SPEAKER_00,1751768,1787357
472,SPEAKER_01,1758670,1759142
439,SPEAKER_01,1769824,1770263
337,SPEAKER_01,1779865,1780202
10901,SPEAKER_02,1787054,1797955
14766,SPEAKER_00,1798191,1812957
354,SPEAKER_01,1800807,1801161
523,SPEAKER_01,1807928,1808451
7830,SPEAKER_02,1812636,1820466
38695,SPEAKER_00,1820837,1859532
304,SPEAKER_01,1831367,1831671
321,SPEAKER_01,1846774,1847095
2245,SPEAKER_02,1850807,1853052
7172,SPEAKER_02,1858536,1865708
9096,SPEAKER_00,1865708,1874804
2025,SPEAKER_02,1866535,1868560
8826,SPEAKER_02,1874483,1883309
5501,SPEAKER_00,1883950,1889451
9568,SPEAKER_02,1889147,1898715
12876,SPEAKER_00,1898901,1911777
455,SPEAKER_01,1902597,1903052
7880,SPEAKER_02,1910140,1918020
9484,SPEAKER_00,1918442,1927926
320,SPEAKER_02,1924349,1924669
12167,SPEAKER_02,1927690,1939857
287,SPEAKER_00,1936279,1936566
7307,SPEAKER_00,1940177,1947484
405,SPEAKER_02,1944008,1944413
13011,SPEAKER_02,1947602,1960613
20942,SPEAKER_00,1960815,1981757
321,SPEAKER_01,1967177,1967498
270,SPEAKER_01,1972290,1972560
372,SPEAKER_01,1975125,1975497
388,SPEAKER_01,1981757,1982145
5990,SPEAKER_00,1982804,1988794
641,SPEAKER_01,1983428,1984069
13888,SPEAKER_02,1989014,2002902
337,SPEAKER_01,1996574,1996911
10547,SPEAKER_00,2002935,2013482
168,SPEAKER_02,2011289,2011457
2228,SPEAKER_02,2013482,2015710
23119,SPEAKER_00,2015946,2039065
338,SPEAKER_01,2028197,2028535
320,SPEAKER_01,2034627,2034947
30443,SPEAKER_02,2038862,2069305
202,SPEAKER_00,2063787,2063989
2835,SPEAKER_00,2069845,2072680
8809,SPEAKER_02,2072055,2080864
169,SPEAKER_01,2078822,2078991
456,SPEAKER_00,2078991,2079447
10345,SPEAKER_00,2080965,2091310
389,SPEAKER_01,2086635,2087024
16842,SPEAKER_02,2091360,2108202
236,SPEAKER_00,2097739,2097975
878,SPEAKER_00,2104860,2105738
1013,SPEAKER_01,2105451,2106464
1080,SPEAKER_00,2106464,2107544
1468,SPEAKER_00,2108202,2109670
2447,SPEAKER_02,2109670,2112117
11593,SPEAKER_00,2112184,2123777
1451,SPEAKER_02,2124115,2125566
2262,SPEAKER_00,2125650,2127912
3797,SPEAKER_02,2127861,2131658
490,SPEAKER_00,2129599,2130089
10260,SPEAKER_00,2131945,2142205
826,SPEAKER_02,2140214,2141040
9400,SPEAKER_02,2142154,2151554
253,SPEAKER_00,2143099,2143352
320,SPEAKER_00,2147605,2147925
2835,SPEAKER_00,2152195,2155030
4759,SPEAKER_02,2154979,2159738
15306,SPEAKER_00,2159738,2175044
2599,SPEAKER_02,2174284,2176883
20199,SPEAKER_00,2175972,2196171
489,SPEAKER_01,2180039,2180528
303,SPEAKER_01,2182857,2183160
321,SPEAKER_01,2188037,2188358
759,SPEAKER_01,2191514,2192273
422,SPEAKER_02,2193235,2193657
7611,SPEAKER_02,2196171,2203782
203,SPEAKER_00,2197504,2197707
168,SPEAKER_00,2199344,2199512
220,SPEAKER_01,2199512,2199732
6969,SPEAKER_00,2203377,2210346
202,SPEAKER_02,2207680,2207882
22426,SPEAKER_02,2210549,2232975
743,SPEAKER_00,2214210,2214953
6261,SPEAKER_00,2232030,2238291
18697,SPEAKER_02,2238190,2256887
11256,SPEAKER_00,2256887,2268143
2379,SPEAKER_02,2267637,2270016
3409,SPEAKER_00,2270050,2273459
14192,SPEAKER_02,2272075,2286267
1316,SPEAKER_00,2286486,2287802
2143,SPEAKER_02,2287870,2290013
1788,SPEAKER_00,2290317,2292105
675,SPEAKER_02,2292105,2292780
1738,SPEAKER_00,2292713,2294451
