Duration (s),Speaker,start_ms,end_ms
1688,SPEAKER_01,497,2185
7307,SPEAKER_01,18908,26215
574,SPEAKER_00,23869,24443
2329,SPEAKER_00,26468,28797
2177,SPEAKER_01,28847,31024
4134,SPEAKER_01,31750,35884
1586,SPEAKER_00,36053,37639
2262,SPEAKER_01,38702,40964
1266,SPEAKER_01,42263,43529
7610,SPEAKER_00,43765,51375
962,SPEAKER_01,51662,52624
1030,SPEAKER_00,52624,53654
1113,SPEAKER_01,53789,54902
4168,SPEAKER_00,55341,59509
338,SPEAKER_01,59509,59847
2869,SPEAKER_00,60319,63188
439,SPEAKER_01,61500,61939
945,SPEAKER_01,63694,64639
3797,SPEAKER_00,64285,68082
4421,SPEAKER_01,68065,72486
3308,SPEAKER_00,72486,75794
3038,SPEAKER_01,75000,78038
23186,SPEAKER_00,78595,101781
489,SPEAKER_01,81582,82071
2396,SPEAKER_01,101781,104177
8607,SPEAKER_00,104582,113189
6362,SPEAKER_01,113745,120107
5653,SPEAKER_00,120749,126402
18107,SPEAKER_01,126182,144289
810,SPEAKER_00,144289,145099
14530,SPEAKER_01,145099,159629
6194,SPEAKER_00,159915,166109
22393,SPEAKER_01,166227,188620
962,SPEAKER_00,173685,174647
203,SPEAKER_00,179794,179997
2227,SPEAKER_00,188620,190847
9433,SPEAKER_01,190442,199875
1215,SPEAKER_00,200247,201462
11238,SPEAKER_01,201462,212700
10361,SPEAKER_00,212903,223264
23001,SPEAKER_01,223534,246535
23170,SPEAKER_00,246720,269890
1704,SPEAKER_01,254331,256035
10884,SPEAKER_01,267325,278209
1671,SPEAKER_00,278479,280150
27169,SPEAKER_01,280521,307690
9214,SPEAKER_00,307909,317123
19170,SPEAKER_01,317207,336377
16470,SPEAKER_00,336867,353337
523,SPEAKER_01,346789,347312
28097,SPEAKER_01,352780,380877
24452,SPEAKER_00,381214,405666
3594,SPEAKER_01,405312,408906
4742,SPEAKER_00,409125,413867
6210,SPEAKER_01,412720,418930
2734,SPEAKER_00,417529,420263
38576,SPEAKER_01,419571,458147
86197,SPEAKER_01,458789,544986
5046,SPEAKER_00,545475,550521
22831,SPEAKER_01,549779,572610
3408,SPEAKER_00,571227,574635
12200,SPEAKER_01,574079,586279
102,SPEAKER_00,583275,583377
1789,SPEAKER_00,586566,588355
3881,SPEAKER_01,588338,592219
12555,SPEAKER_01,592844,605399
26561,SPEAKER_00,606023,632584
1384,SPEAKER_01,614494,615878
102,SPEAKER_01,628095,628197
3206,SPEAKER_01,632618,635824
422,SPEAKER_00,636651,637073
5315,SPEAKER_01,637242,642557
32349,SPEAKER_00,642794,675143
608,SPEAKER_01,645510,646118
489,SPEAKER_01,652716,653205
1384,SPEAKER_01,674130,675514
22764,SPEAKER_00,676898,699662
5180,SPEAKER_01,699494,704674
709,SPEAKER_00,702902,703611
4472,SPEAKER_00,704522,708994
3561,SPEAKER_01,709095,712656
3308,SPEAKER_00,712656,715964
7071,SPEAKER_01,715744,722815
523,SPEAKER_00,716892,717415
506,SPEAKER_00,719187,719693
13534,SPEAKER_00,722055,735589
287,SPEAKER_01,733986,734273
557,SPEAKER_01,735252,735809
2008,SPEAKER_01,736703,738711
388,SPEAKER_00,736754,737142
18258,SPEAKER_00,739167,757425
456,SPEAKER_01,741563,742019
2312,SPEAKER_00,758117,760429
962,SPEAKER_01,760429,761391
1823,SPEAKER_00,761492,763315
9990,SPEAKER_01,762944,772934
6834,SPEAKER_00,773575,780409
2058,SPEAKER_01,780207,782265
11087,SPEAKER_00,782856,793943
2143,SPEAKER_01,794027,796170
608,SPEAKER_00,796170,796778
1569,SPEAKER_00,798179,799748
5687,SPEAKER_01,799410,805097
844,SPEAKER_00,802060,802904
15677,SPEAKER_00,805350,821027
607,SPEAKER_01,807899,808506
793,SPEAKER_01,821027,821820
1299,SPEAKER_00,822276,823575
5535,SPEAKER_01,823964,829499
6581,SPEAKER_00,831355,837936
28401,SPEAKER_01,837936,866337
996,SPEAKER_00,841176,842172
1333,SPEAKER_00,866657,867990
47064,SPEAKER_01,868446,915510
608,SPEAKER_00,915645,916253
3054,SPEAKER_01,916253,919307
7155,SPEAKER_01,919949,927104
1434,SPEAKER_00,926682,928116
4978,SPEAKER_01,928116,933094
5839,SPEAKER_00,933364,939203
9197,SPEAKER_01,939203,948400
6970,SPEAKER_00,948619,955589
22899,SPEAKER_01,954036,976935
5974,SPEAKER_00,977222,983196
8252,SPEAKER_01,983517,991769
3206,SPEAKER_00,991769,994975
1012,SPEAKER_01,994975,995987
2430,SPEAKER_00,996915,999345
12015,SPEAKER_01,998924,1010939
6564,SPEAKER_00,1011057,1017621
27202,SPEAKER_01,1017233,1044435
1502,SPEAKER_00,1044570,1046072
405,SPEAKER_01,1045904,1046309
3392,SPEAKER_01,1047372,1050764
3004,SPEAKER_00,1051135,1054139
21279,SPEAKER_01,1053126,1074405
4320,SPEAKER_00,1074169,1078489
388,SPEAKER_00,1079080,1079468
6699,SPEAKER_00,1080329,1087028
709,SPEAKER_01,1086910,1087619
9011,SPEAKER_00,1087619,1096630
15744,SPEAKER_01,1096799,1112543
15272,SPEAKER_00,1112745,1128017
270,SPEAKER_01,1117268,1117538
2548,SPEAKER_01,1127039,1129587
1957,SPEAKER_00,1129587,1131544
20385,SPEAKER_01,1130819,1151204
15896,SPEAKER_00,1152132,1168028
17,SPEAKER_01,1156502,1156519
10479,SPEAKER_01,1168028,1178507
1367,SPEAKER_00,1178862,1180229
4370,SPEAKER_01,1180347,1184717
4573,SPEAKER_01,1185308,1189881
48245,SPEAKER_00,1190607,1238852
388,SPEAKER_01,1213607,1213995
371,SPEAKER_01,1224593,1224964
6311,SPEAKER_01,1239342,1245653
270,SPEAKER_00,1241789,1242059
6514,SPEAKER_00,1245653,1252167
303,SPEAKER_01,1248792,1249095
21414,SPEAKER_01,1252268,1273682
4101,SPEAKER_00,1273851,1277952
691,SPEAKER_01,1277159,1277850
11947,SPEAKER_00,1278863,1290810
371,SPEAKER_01,1284364,1284735
304,SPEAKER_01,1290810,1291114
8117,SPEAKER_00,1291907,1300024
270,SPEAKER_01,1293038,1293308
287,SPEAKER_01,1298910,1299197
4876,SPEAKER_01,1300379,1305255
1636,SPEAKER_00,1306049,1307685
4101,SPEAKER_01,1307415,1311516
3645,SPEAKER_01,1312140,1315785
27524,SPEAKER_00,1315920,1343444
473,SPEAKER_01,1319852,1320325
1654,SPEAKER_01,1326197,1327851
102,SPEAKER_01,1342515,1342617
1704,SPEAKER_00,1344642,1346346
2902,SPEAKER_01,1347055,1349957
6210,SPEAKER_00,1348860,1355070
405,SPEAKER_01,1351932,1352337
7965,SPEAKER_01,1355138,1363103
13264,SPEAKER_00,1363322,1376586
405,SPEAKER_01,1376586,1376991
12200,SPEAKER_00,1377734,1389934
253,SPEAKER_01,1386087,1386340
28975,SPEAKER_01,1390052,1419027
405,SPEAKER_00,1394136,1394541
1806,SPEAKER_00,1405729,1407535
220,SPEAKER_00,1414217,1414437
26730,SPEAKER_00,1418976,1445706
287,SPEAKER_01,1421305,1421592
321,SPEAKER_01,1423802,1424123
995,SPEAKER_01,1435362,1436357
557,SPEAKER_01,1443900,1444457
4185,SPEAKER_01,1445672,1449857
253,SPEAKER_00,1448153,1448406
17837,SPEAKER_00,1450127,1467964
1013,SPEAKER_01,1464994,1466007
557,SPEAKER_01,1467070,1467627
6412,SPEAKER_00,1468572,1474984
422,SPEAKER_01,1472622,1473044
405,SPEAKER_01,1474883,1475288
65053,SPEAKER_01,1476250,1541303
4709,SPEAKER_00,1538400,1543109
3139,SPEAKER_01,1542467,1545606
2211,SPEAKER_00,1545606,1547817
7307,SPEAKER_01,1547631,1554938
14884,SPEAKER_00,1555579,1570463
354,SPEAKER_01,1561705,1562059
337,SPEAKER_01,1565063,1565400
2025,SPEAKER_01,1570514,1572539
46254,SPEAKER_00,1572893,1619147
372,SPEAKER_01,1584722,1585094
540,SPEAKER_01,1592080,1592620
202,SPEAKER_01,1596805,1597007
422,SPEAKER_01,1602171,1602593
422,SPEAKER_01,1612026,1612448
456,SPEAKER_01,1613629,1614085
28418,SPEAKER_01,1618489,1646907
3341,SPEAKER_00,1646907,1650248
13298,SPEAKER_01,1649775,1663073
18714,SPEAKER_00,1663191,1681905
84,SPEAKER_01,1668456,1668540
371,SPEAKER_01,1677636,1678007
489,SPEAKER_01,1680353,1680842
11998,SPEAKER_00,1682800,1694798
7239,SPEAKER_01,1693229,1700468
3037,SPEAKER_00,1700502,1703539
4742,SPEAKER_01,1703539,1708281
17060,SPEAKER_00,1708450,1725510
1873,SPEAKER_01,1710576,1712449
21515,SPEAKER_01,1725072,1746587
2143,SPEAKER_00,1737357,1739500
23676,SPEAKER_00,1746891,1770567
236,SPEAKER_01,1752831,1753067
810,SPEAKER_01,1759750,1760560
1586,SPEAKER_01,1762062,1763648
13973,SPEAKER_01,1769824,1783797
2531,SPEAKER_01,1784539,1787070
1739,SPEAKER_00,1787070,1788809
22173,SPEAKER_01,1788674,1810847
1890,SPEAKER_00,1811100,1812990
65323,SPEAKER_01,1813159,1878482
1047,SPEAKER_00,1846622,1847669
7881,SPEAKER_00,1879208,1887089
3477,SPEAKER_01,1886430,1889907
14699,SPEAKER_00,1888590,1903289
13619,SPEAKER_01,1903035,1916654
202,SPEAKER_00,1906259,1906461
3392,SPEAKER_00,1916333,1919725
14259,SPEAKER_01,1919725,1933984
490,SPEAKER_00,1926120,1926610
19322,SPEAKER_01,1934659,1953981
5738,SPEAKER_00,1953981,1959719
8184,SPEAKER_01,1959837,1968021
14107,SPEAKER_00,1968460,1982567
7256,SPEAKER_01,1981673,1988929
438,SPEAKER_00,1987664,1988102
6615,SPEAKER_00,1988760,1995375
12183,SPEAKER_01,1996017,2008200
12572,SPEAKER_00,2008268,2020840
35741,SPEAKER_01,2020519,2056260
3949,SPEAKER_00,2022662,2026611
624,SPEAKER_00,2040567,2041191
2751,SPEAKER_00,2056463,2059214
40685,SPEAKER_01,2059467,2100152
10581,SPEAKER_00,2100557,2111138
15778,SPEAKER_01,2110834,2126612
4692,SPEAKER_00,2127270,2131962
24317,SPEAKER_01,2130004,2154321
1080,SPEAKER_00,2138189,2139269
2025,SPEAKER_00,2154490,2156515
2497,SPEAKER_01,2156279,2158776
5130,SPEAKER_00,2158574,2163704
38880,SPEAKER_01,2162235,2201115
320,SPEAKER_00,2164902,2165222
3190,SPEAKER_00,2200879,2204069
20081,SPEAKER_01,2204423,2224504
2076,SPEAKER_00,2224504,2226580
2531,SPEAKER_01,2226799,2229330
51,SPEAKER_00,2228183,2228234
827,SPEAKER_00,2229246,2230073
12133,SPEAKER_01,2229989,2242122
642,SPEAKER_00,2234072,2234714
17803,SPEAKER_00,2241514,2259317
12302,SPEAKER_01,2258997,2271299
1097,SPEAKER_00,2271535,2272632
2109,SPEAKER_01,2272345,2274454
4844,SPEAKER_00,2274825,2279669
67314,SPEAKER_01,2278285,2345599
1502,SPEAKER_00,2296020,2297522
675,SPEAKER_00,2324168,2324843
877,SPEAKER_00,2328775,2329652
2126,SPEAKER_00,2336436,2338562
7240,SPEAKER_00,2345987,2353227
8015,SPEAKER_01,2352029,2360044
5299,SPEAKER_00,2360415,2365714
9247,SPEAKER_01,2365748,2374995
405,SPEAKER_00,2367132,2367537
3020,SPEAKER_00,2373629,2376649
878,SPEAKER_01,2376649,2377527
7205,SPEAKER_00,2377527,2384732
4201,SPEAKER_01,2384429,2388630
810,SPEAKER_00,2389440,2390250
9062,SPEAKER_01,2390419,2399481
1097,SPEAKER_00,2400173,2401270
4759,SPEAKER_01,2401253,2406012
5484,SPEAKER_00,2406147,2411631
7847,SPEAKER_01,2411310,2419157
844,SPEAKER_00,2413926,2414770
1299,SPEAKER_00,2419613,2420912
2379,SPEAKER_01,2421638,2424017
1957,SPEAKER_00,2424490,2426447
3341,SPEAKER_01,2425941,2429282
20064,SPEAKER_00,2429603,2449667
5467,SPEAKER_01,2448790,2454257
26409,SPEAKER_00,2454460,2480869
26005,SPEAKER_00,2481662,2507667
287,SPEAKER_01,2482776,2483063
1501,SPEAKER_01,2496479,2497980
12066,SPEAKER_01,2507312,2519378
1063,SPEAKER_00,2519834,2520897
321,SPEAKER_01,2520812,2521133
5805,SPEAKER_00,2522584,2528389
1704,SPEAKER_01,2528744,2530448
12504,SPEAKER_00,2529621,2542125
574,SPEAKER_01,2537940,2538514
3780,SPEAKER_00,2542750,2546530
1012,SPEAKER_01,2546530,2547542
1991,SPEAKER_00,2547728,2549719
979,SPEAKER_01,2550040,2551019
4033,SPEAKER_00,2551289,2555322
2295,SPEAKER_01,2555710,2558005
12487,SPEAKER_00,2558005,2570492
304,SPEAKER_01,2561852,2562156
354,SPEAKER_01,2564384,2564738
10564,SPEAKER_01,2570526,2581090
8808,SPEAKER_00,2581394,2590202
861,SPEAKER_01,2582490,2583351
1013,SPEAKER_01,2590202,2591215
1738,SPEAKER_00,2591164,2592902
1400,SPEAKER_00,2593527,2594927
4303,SPEAKER_01,2594944,2599247
6143,SPEAKER_00,2598690,2604833
2194,SPEAKER_01,2604934,2607128
490,SPEAKER_00,2605440,2605930
4236,SPEAKER_00,2607465,2611701
2295,SPEAKER_01,2612039,2614334
3358,SPEAKER_00,2615042,2618400
506,SPEAKER_01,2618620,2619126
9248,SPEAKER_00,2619531,2628779
844,SPEAKER_01,2629251,2630095
8724,SPEAKER_00,2630770,2639494
1266,SPEAKER_01,2639511,2640777
16453,SPEAKER_00,2641182,2657635
3443,SPEAKER_00,2658276,2661719
725,SPEAKER_01,2661719,2662444
1333,SPEAKER_00,2662444,2663777
844,SPEAKER_01,2664030,2664874
3072,SPEAKER_00,2665380,2668452
3679,SPEAKER_01,2666882,2670561
4523,SPEAKER_00,2670561,2675084
6024,SPEAKER_01,2675084,2681108
7998,SPEAKER_00,2681429,2689427
455,SPEAKER_01,2683167,2683622
202,SPEAKER_01,2684922,2685124
3612,SPEAKER_01,2687790,2691402
24418,SPEAKER_00,2691739,2716157
794,SPEAKER_01,2698590,2699384
489,SPEAKER_01,2710859,2711348
3189,SPEAKER_01,2716360,2719549
776,SPEAKER_00,2717659,2718435
9011,SPEAKER_00,2719684,2728695
1350,SPEAKER_01,2728915,2730265
725,SPEAKER_00,2730265,2730990
12082,SPEAKER_00,2731885,2743967
31100,SPEAKER_01,2744575,2775675
8218,SPEAKER_00,2776097,2784315
2363,SPEAKER_01,2784315,2786678
4657,SPEAKER_00,2786678,2791335
793,SPEAKER_01,2791842,2792635
3425,SPEAKER_00,2792635,2796060
4741,SPEAKER_01,2793614,2798355
4219,SPEAKER_00,2798305,2802524
607,SPEAKER_01,2800870,2801477
1401,SPEAKER_01,2802422,2803823
10074,SPEAKER_00,2804363,2814437
2515,SPEAKER_01,2814437,2816952
6430,SPEAKER_00,2817154,2823584
254,SPEAKER_01,2821980,2822234
5906,SPEAKER_01,2823533,2829439
118,SPEAKER_00,2826874,2826992
11374,SPEAKER_00,2829456,2840830
405,SPEAKER_01,2836898,2837303
2329,SPEAKER_01,2840830,2843159
13567,SPEAKER_00,2843429,2856996
169,SPEAKER_01,2853587,2853756
439,SPEAKER_01,2856034,2856473
14968,SPEAKER_00,2857840,2872808
50,SPEAKER_01,2864860,2864910
11965,SPEAKER_01,2872639,2884604
1046,SPEAKER_00,2884874,2885920
4050,SPEAKER_01,2885532,2889582
2599,SPEAKER_00,2889767,2892366
1839,SPEAKER_01,2892704,2894543
2582,SPEAKER_00,2894847,2897429
658,SPEAKER_01,2897429,2898087
1569,SPEAKER_00,2898087,2899656
692,SPEAKER_01,2899791,2900483
12454,SPEAKER_00,2901242,2913696
10851,SPEAKER_01,2913122,2923973
20723,SPEAKER_00,2924226,2944949
1418,SPEAKER_01,2926369,2927787
388,SPEAKER_01,2932174,2932562
287,SPEAKER_01,2936224,2936511
8724,SPEAKER_01,2944662,2953386
5147,SPEAKER_00,2950281,2955428
7071,SPEAKER_01,2955428,2962499
3729,SPEAKER_00,2962499,2966228
3172,SPEAKER_01,2966093,2969265
8235,SPEAKER_00,2969569,2977804
372,SPEAKER_01,2975087,2975459
14631,SPEAKER_01,2978057,2992688
15491,SPEAKER_00,2993532,3009023
203,SPEAKER_01,2998341,2998544
7627,SPEAKER_01,3008652,3016279
16251,SPEAKER_00,3017055,3033306
523,SPEAKER_01,3029577,3030100
1198,SPEAKER_01,3033306,3034504
7847,SPEAKER_00,3034791,3042638
3679,SPEAKER_01,3042638,3046317
11813,SPEAKER_00,3047160,3058973
36720,SPEAKER_01,3059580,3096300
4928,SPEAKER_00,3095541,3100469
388,SPEAKER_01,3097769,3098157
13567,SPEAKER_01,3100469,3114036
506,SPEAKER_00,3102949,3103455
1536,SPEAKER_00,3114188,3115724
5197,SPEAKER_01,3115943,3121140
18630,SPEAKER_00,3122322,3140952
3712,SPEAKER_01,3126608,3130320
354,SPEAKER_01,3131907,3132261
624,SPEAKER_01,3136480,3137104
4674,SPEAKER_01,3140817,3145491
3679,SPEAKER_00,3145660,3149339
237,SPEAKER_01,3148950,3149187
1231,SPEAKER_00,3150014,3151245
7257,SPEAKER_01,3151515,3158772
3814,SPEAKER_00,3159126,3162940
11390,SPEAKER_01,3163075,3174465
3105,SPEAKER_00,3174567,3177672
2717,SPEAKER_01,3177621,3180338
18410,SPEAKER_00,3180524,3198934
337,SPEAKER_01,3187814,3188151
2919,SPEAKER_01,3199154,3202073
4016,SPEAKER_00,3202073,3206089
7307,SPEAKER_01,3206140,3213447
7678,SPEAKER_00,3212012,3219690
405,SPEAKER_01,3214628,3215033
506,SPEAKER_01,3220315,3220821
9130,SPEAKER_00,3220939,3230069
1704,SPEAKER_01,3222846,3224550
18647,SPEAKER_01,3230794,3249441
186,SPEAKER_00,3233376,3233562
5890,SPEAKER_00,3249694,3255584
1215,SPEAKER_01,3255786,3257001
3139,SPEAKER_00,3256596,3259735
506,SPEAKER_01,3258469,3258975
2363,SPEAKER_00,3260595,3262958
